movie_id,title,year,genres,imdb_rating
tt21318276,RiffTrax Presents: Frankenstein's Daughter,2020,Comedy,6.5
tt21318310,RiffTrax: Light Blast,2020,Comedy,7.3
tt21318326,RiffTrax: Vengeance of the Dead,2020,Comedy,6.8
tt21318342,RiffTrax: Suburban Sasquatch,2020,Comedy,7.1
tt21318368,RiffTrax: Ninja Warlord,2020,Comedy,7.4
tt21318378,RiffTrax Presents: Lady Mobster,2020,Comedy,7.6
tt21318388,RiffTrax: Velvet Smooth,2020,Comedy,7.4
tt21318412,RiffTrax: Hijacked: Flight 285,2020,Comedy,6.9
tt21318422,RiffTrax: Bounty Tracker,2020,Comedy,7.5
tt21318432,RiffTrax: Sunset Strip,2020,Comedy,7.4
tt21318444,RiffTrax Presents: Bride of the Gorilla,2020,Comedy,6.2
tt21318494,RiffTrax Presents: Strange Impersonation,2020,Comedy,6.7
tt2132304,David's Dinosaur,2017,Family,6.2
tt21329684,RiffTrax: Feeders 2: Slay Bells,2019,Comedy,6.6
tt21329698,RiffTrax: Robo Vampire,2019,Comedy,7.6
tt21329714,RiffTrax: Feeders,2019,Comedy,6.9
tt21329732,RiffTrax: The Visitor,2019,Comedy,7.3
tt21329746,RiffTrax: Karate Cop,2019,Comedy,7.1
tt21329752,RiffTrax: Subspecies IV: The Awakening,2019,Comedy,6.0
tt21329758,RiffTrax Presents: Vacation Days,2019,Comedy,5.4
tt21330284,Promise Chronicles - Phase One,2020,"Action,Adventure,Drama",7.6
tt2133196,Born to Be Blue,2015,"Biography,Drama,Music",6.8
tt21337168,RiffTrax Presents: Fear,2019,Comedy,6.9
tt21337190,RiffTrax: Kill or Be Killed,2019,Comedy,6.6
tt21337200,RiffTrax: 1900: Bronx Warriors,2019,Comedy,7.8
tt21337218,RiffTrax: Yesterday's Target,2019,Comedy,7.2
tt21337230,RiffTrax: The Power,2019,Comedy,6.8
tt21337256,RiffTrax: Giant from the Unknown,2019,Comedy,6.9
tt2134077,It Was Fifty Years Ago Today! The Beatles: Sgt. Pepper & Beyond,2017,"Documentary,Music",5.6
tt21343674,RiffTrax: Zombie AKA I Eat Your Skin,2019,Comedy,7.0
tt21343692,RiffTrax: Rats - Night of Terror,2019,Comedy,7.1
tt21343716,RiffTrax Presents: She Demons,2019,Comedy,5.9
tt21343738,RiffTrax: The Girl from Rio,2019,Comedy,6.9
tt21343758,RiffTrax: The Sorcerer's Apprentice,2019,Comedy,7.6
tt21343770,RiffTrax: Killers from Space,2019,Comedy,6.6
tt21343798,RiffTrax: Truckers Woman,2018,Comedy,7.1
tt21343808,RiffTrax: Terror in the Wax Museum,2018,Comedy,5.6
tt21343814,RiffTrax: The Phantom Creeps,2018,Comedy,6.4
tt21343864,RiffTrax Presents: Freddie Steps Out,2018,Comedy,6.0
tt21343880,RiffTrax: Spiker,2018,"Comedy,Sport",6.5
tt21343894,RiffTrax: Omega Cop,2018,Comedy,7.0
tt21343916,RiffTrax Presents: Sherlock Holmes and the Woman in Green,2018,Comedy,6.5
tt21343930,RiffTrax Presents: Junior Prom,2018,Comedy,6.4
tt21343944,RiffTrax: Oblivion 2 - Backlash,2018,Comedy,6.5
tt21343954,RiffTrax: Son of Sinbad,2018,Comedy,6.0
tt21343970,RiffTrax: The Journey: Absolution,2018,Comedy,7.4
tt21351188,Dark Clouds Over Elberton,2015,Documentary,6.7
tt21362766,Bodyguard,2020,Action,5.4
tt21363678,RiffTrax: The Dark Power,2015,Comedy,7.5
tt2136729,American Psycho,2020,"Crime,Drama",7.2
tt21370992,Shadow,2015,Drama,4.0
tt2137241,Rock on 2,2016,"Drama,Music",4.9
tt2137471,Wilt,2015,Drama,7.3
tt21392050,Buffed Up!: The Movie,2019,Comedy,7.4
tt2139573,Alicia's Dream,2017,"Drama,Horror,Mystery",3.8
tt2139829,Dutch Book,2015,"Crime,Thriller",6.4
tt2139847,Embargo,2017,"Biography,Crime,Documentary",8.9
tt2139869,Family Games,2018,"Comedy,Drama",4.2
tt2139881,Long Shot,2019,"Comedy,Romance",6.8
tt2140037,Jane Got a Gun,2015,"Action,Crime,Drama",5.9
tt2140379,Self/less,2015,"Action,Mystery,Sci-Fi",6.5
tt2140423,Sorrow,2015,"Crime,Drama,Horror",2.6
tt2140465,Tanu Weds Manu Returns,2015,"Comedy,Drama,Romance",7.6
tt2140479,The Accountant,2016,"Action,Crime,Drama",7.3
tt2140507,The Current War,2017,"Biography,Drama,History",6.5
tt2140571,The Broken Hearts Gallery,2020,"Comedy,Romance",6.4
tt2140629,Arizona,2018,"Comedy,Thriller",5.8
tt2141773,Hell and Back,2015,"Adventure,Animation,Comedy",5.4
tt21417944,Andrew Orozco the Movie,2018,Animation,4.4
tt21418076,Andrew Orozco the Sequel,2019,Animation,3.8
tt2142887,Since: The Bombing of Pan Am Flight 103,2015,"Documentary,Drama,History",7.6
tt2142987,Can't Take It Back,2017,"Horror,Sci-Fi,Thriller",4.1
tt21430106,Ancestor in Search of Gold,2020,Action,6.6
tt21441218,Brutal Bigfoot Encounters: Mutilations and Mutations,2018,Horror,1.4
tt2147567,Rehearsal,2015,"Comedy,Drama",5.9
tt2149087,P.T.S.D,2015,Drama,8.1
tt2149598,Bad Guys,2015,"Action,Crime,Drama",7.8
tt2150068,Silhouettes,2017,"Drama,Romance",6.2
tt2150177,"Brother, Superhit!",2018,"Action,Comedy,Drama",3.9
tt2151270,Jonah Lives,2015,"Drama,Horror,Thriller",2.5
tt2155387,WBCN and the American Revolution,2019,"Documentary,Music",7.5
tt2155399,Variações: Guardian Angel,2019,"Biography,Drama,Music",7.1
tt2157103,Blackhats,2015,"Action,Drama,Thriller",5.4
tt2159690,The Trials of Darksmoke,2015,Fantasy,4.5
tt2159988,The Walk,2015,"Crime,Thriller",6.0
tt2160105,I Still See You,2018,"Fantasy,Horror,Mystery",5.8
tt2160125,College Pranks,2018,"Horror,Thriller",3.5
tt2160181,Finding Julia,2019,"Drama,Mystery",7.3
tt2160407,The Touchstone,2017,"Comedy,Fantasy",2.9
tt21607704,Mottainai Kitchen,2020,Documentary,6.0
tt21614582,RiffTrax Presents: Beyond Christmas,2017,Comedy,6.7
tt21614622,RiffTrax Presents: Deadly Instincts,2017,Comedy,7.6
tt21614640,RiffTrax: Uninvited,2017,"Comedy,Horror",6.9
tt21614670,RiffTrax: Ator the Fighting Eagle,2017,Comedy,6.4
tt21614706,RiffTrax Presents: The Amazing Mr. X,2017,Comedy,6.3
tt21638872,RiffTrax: Honor and Glory,2016,Comedy,7.6
tt21639252,RiffTrax: Super Argo and the Faceless Giants,2016,Comedy,6.7
tt21639264,RiffTrax: Cyber Tracker,2016,Comedy,5.9
tt21639332,RiffTrax: Death Promise,2015,Comedy,7.6
tt21639344,RiffTrax: MANOS the Hands of Fate (Studio Version),2015,Comedy,7.3
tt21639366,RiffTrax: Birdemic (Studio Edition),2015,Comedy,7.8
tt21639500,RiffTrax: Stone Cold,2015,Comedy,6.9
tt21639704,RiffTrax: Fever Lake,2015,Comedy,6.4
tt21639896,RiffTrax: The Incredible Two Headed Transplant,2015,Comedy,6.4
tt21640374,RiffTrax: The Hideous Sun Demon,2015,Comedy,6.7
tt21640656,RiffTrax: Alien Outlaw,2015,Comedy,7.0
tt21640688,RiffTrax: Kiss of the Tarantula,2015,Comedy,7.3
tt21653524,Üçüncü Günün Adami,2017,Action,7.6
tt2165922,Modern Persuasion,2019,"Comedy,Romance",4.9
tt2168180,Nise: The Heart of Madness,2015,"Biography,Drama,History",7.6
tt2170242,Yellow Day,2015,"Drama,Family,Fantasy",5.0
tt2170369,Dudes & Dragons,2015,"Action,Adventure,Comedy",4.7
tt2170427,Good Kids,2016,"Comedy,Drama,Romance",6.1
tt2171791,"Black Dog, Red Dog",2015,"Drama,Family,Thriller",3.7
tt2172095,The Deposit,2015,"Drama,Mystery,Sci-Fi",4.4
tt2172402,A Remarkable Life,2016,"Drama,Music,Romance",4.6
tt2174084,Gang of the Caribbean,2016,Thriller,5.2
tt2175928,Highway of Tears,2015,Documentary,7.1
tt2176778,From Ashes,2015,Drama,7.2
tt2178953,Bloodsworth: An Innocent Man,2015,"Crime,Documentary,Thriller",7.0
tt2179171,Calling All Earthlings,2018,"Documentary,History,Sci-Fi",6.7
tt2179191,After the Rain,2016,Drama,5.7
tt2179231,The Bromley Boys,2018,Comedy,6.2
tt2179237,Robot Wars,2016,"Action,Sci-Fi,Thriller",2.5
tt2179734,A Life Not to Follow,2015,"Crime,Drama,Thriller",6.5
tt2180317,Riddle Room,2016,Horror,3.0
tt2180351,Eating Animals,2017,Documentary,7.4
tt2180583,Unbelievable!!!!!,2020,"Comedy,Sci-Fi",3.0
tt21806294,Being on Top,2020,Drama,3.8
tt2181012,Canadian Muscle,2015,"Comedy,Drama",4.9
tt2181282,A Patch of Fog,2015,Thriller,6.5
tt2181298,The Village,2015,"Horror,Mystery,Thriller",3.4
tt2181814,Summers Downstairs,2015,"Comedy,Drama",6.3
tt2181844,Trakked,2015,"Comedy,Mystery,Sci-Fi",5.7
tt2181855,4 Roses,2019,"Crime,Drama",5.1
tt2181967,Hunting in Wartime,2016,"Documentary,Drama,History",8.0
tt2182065,Police State,2017,"Adventure,Sci-Fi,Thriller",6.4
tt21833760,The House on Sweet and Seventh,2020,Documentary,5.4
tt21834478,Falsity: 5 Stories of Betrayal,2019,Drama,6.6
tt21839542,Super Vixens,2020,Action,5.5
tt2183978,Damaged,2015,Drama,4.9
tt2184233,1 Mile to You,2017,"Drama,Romance,Sport",6.3
tt2184296,Nailed Down,2016,"Drama,Horror,Thriller",4.6
tt2184335,Urban Hymn,2015,"Crime,Drama",6.6
tt2186691,Apophenia,2016,Drama,5.4
tt2186712,Long Nights Short Mornings,2016,"Drama,Romance",5.5
tt2186723,Crazy Fat Ethel,2016,"Comedy,Horror",4.8
tt2186848,Landmine Goes Click,2015,"Action,Crime,Drama",5.8
tt2187037,Family,2015,Thriller,4.0
tt2187071,Seeking Dolly Parton,2015,"Comedy,Drama,Romance",5.5
tt2187139,The Playbook,2015,"Drama,Sport",6.0
tt2188755,Hear Me Now,2016,Documentary,8.5
tt2188860,Lost and Beautiful,2015,"Adventure,Drama,Fantasy",6.6
tt2188925,The Story of Racheltjie De Beer,2019,History,6.0
tt2190451,Bachelor Games,2016,"Action,Adventure,Comedy",4.3
tt2190467,Safelight,2015,Drama,5.9
tt21910224,Surfing Morning of the Sun,2020,"Documentary,Sport",7.2
tt2191765,One Wild Moment,2015,"Comedy,Drama,Romance",6.2
tt21920900,Ta planète natale,2020,Drama,3.3
tt2193247,Fauves,2017,"Drama,Fantasy,Thriller",5.9
tt2195552,The Elevator,2015,"Drama,Thriller",4.8
tt2196053,Something Like Summer,2017,"Drama,Musical,Romance",6.0
tt2197278,Mobster: A Call for the New Order,2016,"Action,Drama",7.7
tt21974544,RiffTrax: Wonder Women,2015,Comedy,7.4
tt2197926,The 4th Company,2016,"Action,Crime,Drama",6.2
tt2197936,Fatima,2020,"Drama,War",6.6
tt2198063,Newman,2015,"Biography,Documentary",6.8
tt2198281,Window of Opportunity,2015,Drama,5.6
tt21983594,Death O'Lantern: The Remake,2016,Horror,6.8
tt2199571,Run All Night,2015,"Action,Crime,Thriller",6.6
tt2201211,A Boy Called Sailboat,2018,"Comedy,Drama,Family",6.7
tt2201532,Guns for Hire,2015,"Action,Adventure,Comedy",4.2
tt2202450,Hollis,2015,Drama,8.0
tt2205212,Ned Venture,2017,"Action,Adventure,Comedy",6.2
tt2205762,Anyone Home?,2018,"Drama,Horror,Mystery",4.1
tt2207112,Road to Istanbul,2016,"Drama,Thriller",6.2
tt2207484,Muck,2015,Horror,2.7
tt2209356,Picnic in Gaza,2016,"Drama,Mystery,Romance",5.3
tt2210216,The Boys at the Bar,2016,Comedy,4.6
tt2210451,Backgammon,2015,"Drama,Mystery",3.3
tt2210769,Liza the Fox-Fairy,2015,"Comedy,Fantasy,Romance",7.5
tt2210955,The Colour of Spring,2020,"Romance,Thriller",8.7
tt2211666,Under the Same Sun,2015,Drama,8.9
tt2212072,Morpheus,2015,Fantasy,5.4
tt2212778,When the Starlight Ends,2016,"Comedy,Drama,Fantasy",5.6
tt2213322,Concealed,2017,"Action,Drama,Thriller",4.5
tt2213924,Dear Albania,2015,Documentary,5.9
tt2214114,Changing Seasons,2015,"Comedy,Drama,Family",5.5
tt2215211,Gangsters Gamblers Geezers,2016,Comedy,3.3
tt2215655,The Umbrella,2016,Drama,6.3
tt2215673,The Timber,2015,"Action,Adventure,Drama",4.4
tt2216494,Rem,2016,Documentary,6.6
tt22176242,Rogue One,2017,"Action,Adventure,Comedy",7.6
tt2217859,Louder Than Bombs,2015,Drama,6.6
tt22184786,Cold War Steve Meets the Outside World,2020,Documentary,6.1
tt2219798,In Search of Liberty,2017,"Adventure,Comedy,Drama",5.1
tt2221755,No te supe perder,2018,"Drama,Thriller",4.5
tt2222042,Love and Monsters,2020,"Action,Adventure,Comedy",6.9
tt2222052,My Salinger Year,2020,Drama,6.5
tt2222232,Evil Has Come To Prey,2016,Thriller,7.2
tt2222718,The Diana Clone,2017,"Comedy,Sci-Fi,Thriller",5.0
tt2224026,Home,2015,"Adventure,Animation,Comedy",6.5
tt2224219,Hamlet's Ghost,2015,"Adventure,Drama,Family",4.8
tt2226162,Hunter Hunter,2020,"Drama,Horror,Mystery",6.4
tt2226321,Dark,2015,"Drama,Thriller",3.5
tt2226440,Dead Men,2018,"Action,Drama,Western",4.4
tt2226597,The Mountain Between Us,2017,"Drama,Thriller",6.4
tt2226630,After Words,2015,"Drama,Romance",6.4
tt2229201,Influence,2015,"Action,Crime,History",3.8
tt2229952,Creature Lake,2015,"Action,Drama,Horror",3.0
tt2231210,"The Activists: War, Peace, and Politics in the Streets",2017,"Documentary,History,News",7.0
tt2231253,Wild Card,2015,"Action,Crime,Drama",5.6
tt2231349,The Farm,2015,Drama,7.1
tt2231457,The Queen of Spades,2016,Thriller,6.0
tt2231461,Rampage,2018,"Action,Adventure,Sci-Fi",6.1
tt2233979,Welcome to Mercy,2018,"Drama,Horror,Mystery",4.8
tt2235372,Son of the South,2020,"Biography,Drama",6.3
tt2235695,Rebecca,2020,"Drama,Mystery,Romance",6.1
tt2236160,Nightlight,2015,"Horror,Thriller",4.4
tt2236358,11 Blocks,2015,Action,2.8
tt2236570,Love N Success,2015,"Comedy,Drama,Romance",8.2
tt2236686,Copycat,2016,Comedy,4.2
tt2237324,Bent,2018,"Action,Crime,Drama",5.2
tt2237914,Aztec Warrior,2016,"Action,Comedy",5.8
tt2238032,Skiptrace,2016,"Action,Adventure,Comedy",5.6
tt22385792,Agents of P.O.W.E.R.,2015,Action,5.6
tt2239822,Valerian and the City of a Thousand Planets,2017,"Action,Adventure,Animation",6.4
tt2239940,Becoming Leslie,2019,Documentary,6.3
tt2241351,Money Monster,2016,"Action,Crime,Drama",6.5
tt2241750,Drown,2015,"Drama,Sport,Thriller",5.6
tt2243260,Swung,2015,"Comedy,Drama,Romance",4.7
tt2243784,You're F@#K'n Dead!,2016,"Action,Adventure,Horror",4.7
tt2243900,Trouble Is My Business,2018,"Action,Adventure,Crime",4.3
tt2244102,Bumpin Uglies,2017,Comedy,6.6
tt2244838,American Empire,2016,"Documentary,News",7.0
tt2245003,Miss You Already,2015,"Comedy,Drama,Romance",6.8
tt2245119,Scars,2016,Horror,3.3
tt2245924,Sharia,2016,"Drama,Romance",6.8
tt22462776,"Ears, Eyes and Throats: Restored Classic and Lost Punk Films 1976-1981",2019,"Documentary,History,Music",7.0
tt2246567,Ancient Tomorrow,2016,"Action,Adventure,Documentary",7.2
tt2246575,Audition,2015,"Drama,Romance,Thriller",6.9
tt2246695,Frankenstein's Patchwork Monster,2015,Horror,8.4
tt2246809,Lady Luck,2017,"Comedy,Drama",6.7
tt2248665,Across the River,2016,"Comedy,Drama,Romance",7.0
tt2248739,Departure,2015,"Drama,Romance",6.7
tt2249039,Soy Nero,2016,Drama,6.3
tt2249081,The Forgiven,2017,"Drama,Thriller",6.0
tt2249438,Attack of Life: The Bang Tango Movie,2016,Documentary,7.9
tt2249498,Hooligans at War: North vs. South,2015,"Crime,Drama,War",2.3
tt2250026,Female Zombie Riot,2016,"Comedy,Horror",3.3
tt2250054,"After Winter, Spring",2015,"Documentary,Drama",6.8
tt2250912,Spider-Man: Homecoming,2017,"Action,Adventure,Sci-Fi",7.4
tt2251106,A Devil's Game,2016,"Action,Crime,Drama",6.0
tt2251828,Territoriya,2015,"Adventure,Drama",6.3
tt2252270,Reckoning with Torture,2016,Documentary,6.5
tt2254110,The Divide,2015,Documentary,6.8
tt2254131,Shelter,2015,"Drama,Sci-Fi,Thriller",4.8
tt22541748,The Secret Life of the World's Busiest Airport,2018,Documentary,7.8
tt2254324,Midnight Show,2016,Fantasy,6.3
tt2254644,Robbery of the Heart,2019,Documentary,8.7
tt2255893,Morality,2016,Drama,8.6
tt2256570,Vilsen,2016,"Action,Crime,Drama",4.1
tt2257216,Bad Building,2015,Horror,3.0
tt2257284,Line of Descent,2019,"Crime,Drama",4.6
tt2258058,High & Outside: A Baseball Noir,2017,"Drama,Sport",6.9
tt2258351,First Law,2017,Drama,5.7
tt2258724,The Perfect Pickup,2020,Comedy,3.3
tt2259122,Love Is All You Need?,2016,Drama,6.1
tt2259426,Pictures of Lily,2015,"Comedy,Drama,Romance",7.0
tt2259908,Hermit: Monster Killer,2016,"Adventure,Comedy,Horror",5.9
tt2259968,Aviator,2016,"Action,Drama,Thriller",8.3
tt2260254,The Other Side of the Mirror,2016,"Drama,Fantasy,History",2.2
tt2260324,In a Madman's World,2017,"Biography,Drama",5.2
tt2261287,Leap!,2016,"Adventure,Animation,Comedy",6.8
tt2261803,Eyes Shut,2017,"Mystery,Thriller",4.0
tt2261817,Maestro,2015,"Adventure,Documentary,Music",7.5
tt2261983,American Rescue Squad,2015,"Action,Comedy,Musical",5.8
tt2262044,Furious in Alabama,2017,"Action,Drama,Family",6.2
tt2262129,Spidarlings,2016,"Comedy,Horror,Musical",3.9
tt2262161,Sunset Song,2015,Drama,6.4
tt2262216,Doobious Sources,2017,Comedy,5.6
tt2262242,The Last Colony,2015,"Documentary,History,News",8.5
tt2262315,The Good Neighbor,2016,"Crime,Drama,Horror",6.3
tt2262345,Long Way North,2015,"Adventure,Animation,Drama",7.2
tt2262518,Spaceman,2016,"Comedy,Drama",5.3
tt2262716,Blood Demon Rising,2017,"Horror,Thriller",4.6
tt2262788,Mulberry Stains,2015,"Drama,Thriller",4.7
tt22640192,Secrets of the Mega Resort,2019,Documentary,7.2
tt2265431,Me You and Five Bucks,2016,"Comedy,Drama,Romance",4.6
tt2265630,Project Evolution,2018,"Drama,Sci-Fi",6.5
tt2265631,To Our Bright White Hearts,2016,Drama,9.1
tt2265651,Untouched,2017,"Crime,Drama",5.3
tt2267524,"Sex, Blood and Fairy Tales",2016,"Adventure,Comedy,Crime",6.6
tt2267554,The Wanting Mare,2020,"Drama,Fantasy,Mystery",5.2
tt2267578,Blaze of Gory,2016,Horror,3.3
tt2267968,Kung Fu Panda 3,2016,"Action,Adventure,Animation",7.1
tt2268016,Magic Mike XXL,2015,"Comedy,Drama,Music",5.6
tt2268018,Neron,2016,"Action,Drama,Horror",2.5
tt2268433,End of a Gun,2016,"Action,Crime,Thriller",3.6
tt2268622,808,2015,"Documentary,Music",7.3
tt22694784,Hell Hole,2019,Horror,4.3
tt22694910,Beatrix Farrand's American Landscapes,2019,Documentary,7.3
tt2270456,Hedda Gabler,2016,"Drama,Romance",4.6
tt2271563,Forsaken,2015,"Action,Drama,Western",6.4
tt2273062,Diablo Canyon,2015,"Crime,Drama,Thriller",5.5
tt2273307,Into the Equinox,2016,"Comedy,Horror,Thriller",5.4
tt2273401,Man with Van,2017,"Crime,Drama,Thriller",6.9
tt2273621,The Runner,2017,Sport,5.3
tt2273648,Adrenochrome,2017,"Action,Fantasy,Horror",3.4
tt2273657,True Story,2015,"Biography,Crime,Drama",6.3
tt2274158,Neshima,2016,Fantasy,5.4
tt2274648,Hellboy,2019,"Action,Adventure,Fantasy",5.3
tt22751820,Harriet Tubman: They Called Her Moses,2018,Documentary,7.1
tt2275505,Altered Reality,2016,"Comedy,Documentary",6.6
tt2275629,Cliffs of Freedom,2019,Drama,6.1
tt2275641,Diaries of a Dreamer,2017,Documentary,8.2
tt2275743,"Berlin, I Love You",2019,"Comedy,Drama,Romance",4.7
tt2277834,Dark Cove,2016,Thriller,5.5
tt2277860,Finding Dory,2016,"Adventure,Animation,Comedy",7.2
tt2278050,Skateboard or Die,2018,"Action,Comedy,Thriller",4.5
tt2278803,A Dog for Christmas,2015,Comedy,4.5
tt2278870,Beyond the Edge,2016,"Adventure,Drama,Mystery",3.6
tt2278911,Definition of Fear,2015,Horror,3.6
tt2279025,Beast Within,2019,"Action,Adventure,Crime",3.5
tt2279199,Off,2015,"Action,Drama",5.4
tt2279339,Love the Coopers,2015,"Comedy,Fantasy,Romance",5.8
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,"Adventure,Animation,Comedy",6.0
tt2280578,Hard Time Bus,2015,"Drama,Romance",7.2
tt2281442,Haunted 2: Apparitions,2018,Horror,2.2
tt2282390,Anna and Modern Day Slavery,2015,"Action,Drama,Thriller",3.9
tt2282737,The Breakup Girl,2015,"Comedy,Drama",4.8
tt2283336,Men in Black: International,2019,"Action,Adventure,Comedy",5.6
tt2283362,Jumanji: Welcome to the Jungle,2017,"Action,Adventure,Comedy",6.9
tt2283740,Distorted,2015,"Horror,Mystery,Thriller",3.8
tt2286506,All Saints Eve,2015,Horror,3.7
tt2286998,Rescue! Brooklyn,2019,"Documentary,Family",8.1
tt2287677,Massacre County,2015,"Crime,Horror,Mystery",5.0
tt2288107,The Screenwriters,2016,"Comedy,Drama,Family",6.3
tt2289098,The Fitzroy,2017,"Comedy,Sci-Fi",4.6
tt2290397,Alaska,2015,"Drama,Romance",6.7
tt2290473,Consumption,2016,Horror,2.9
tt2290819,Cam-Girl,2016,Thriller,4.8
tt2291284,Subterranea,2015,"Crime,Drama,Mystery",3.8
tt2291540,My Friend Dahmer,2017,"Biography,Crime,Drama",6.2
tt2292168,The Street Where We Live,2019,Drama,6.4
tt2293060,Americons,2015,"Action,Biography,Crime",4.2
tt2293640,Minions,2015,"Adventure,Animation,Comedy",6.4
tt2296747,Come What May,2015,"Drama,War",6.7
tt2296777,Sherlock Gnomes,2018,"Adventure,Animation,Comedy",5.3
tt2296983,Teen Idol Tom,2018,"Drama,Thriller",5.6
tt2298240,Absolution,2015,"Action,Adventure,Thriller",5.7
tt22984910,The Final Years of Majuro,2020,Documentary,8.3
tt2301039,Officer Down,2018,Drama,6.0
tt2301045,Otaku Vampires,2016,"Action,Comedy,Horror",5.2
tt2302416,In the Shadows,2017,"Drama,Thriller",7.0
tt2302701,Magic Hour,2015,Crime,5.9
tt2302966,I,2015,"Action,Drama,Romance",7.4
tt2304933,The 5th Wave,2016,"Action,Adventure,Sci-Fi",5.2
tt2305326,Braking for Whales,2019,"Comedy,Drama",5.1
tt2306441,Middleground,2017,"Drama,Romance",4.2
tt2306523,Love of Mass Destruction,2015,"Comedy,Crime",5.9
tt2306749,El Camino,2015,"Drama,Thriller",8.2
tt2306775,The Better Half,2015,"Comedy,Drama,Family",5.5
tt2306786,Chupacabra Territory,2016,Horror,3.6
tt2306865,Rusty,2019,"Crime,Drama,Music",6.9
tt2308583,Crying Wolf 3D,2015,"Action,Comedy,Horror",2.6
tt2308682,The A-List,2015,"Comedy,Drama",5.3
tt2309252,Evil Deeds,2019,"Horror,Thriller",5.2
tt2309260,The Gallows,2015,"Horror,Mystery,Thriller",4.3
tt2310316,Inspiration,2016,"Horror,Thriller",3.8
tt2310918,Trespass Into Terror,2015,"Action,Drama,Thriller",4.2
tt2311428,Windsor Drive,2015,"Mystery,Thriller",3.1
tt2311530,Lost Angelas,2019,"Mystery,Thriller",3.9
tt2312184,All About the Money,2017,"Action,Adventure,Comedy",5.1
tt2313112,"Beijing, New York",2015,"Drama,Romance",4.6
tt2313306,The Real Miyagi,2015,"Action,Biography,Documentary",7.1
tt2315144,Bullets for Jesus,2015,"Action,Adventure,Drama",4.5
tt2315582,Una,2016,Drama,6.2
tt2315596,Galveston,2018,"Action,Crime,Drama",6.2
tt2316204,Alien: Covenant,2017,"Horror,Sci-Fi,Thriller",6.4
tt2316479,Blue Iguana,2018,"Action,Comedy,Crime",5.6
tt2317088,Sons of Ben,2015,"Biography,Documentary,Sport",6.9
tt2317690,Fraternitas,2017,Drama,7.4
tt2317770,I Hope You Dance: The Power and Spirit of Song,2015,"Biography,Documentary,Family",5.8
tt2317796,Sharkskin,2015,"Comedy,Drama,Mystery",6.7
tt2319216,Parallax,2015,"Comedy,Drama,History",7.6
tt2319456,Queen Crab,2015,"Action,Adventure,Animation",3.7
tt2319817,Death with Vengeance,2015,Drama,7.0
tt2321341,House of Bodies,2016,"Crime,Drama,Thriller",3.8
tt2321405,My Life as a Zucchini,2016,"Animation,Comedy,Drama",7.8
tt2321502,Uncanny,2015,"Drama,Horror,Sci-Fi",6.2
tt2322296,Between the Miles,2015,Drama,7.2
tt2322415,Delirium,2015,Horror,2.9
tt2322441,Fifty Shades of Grey,2015,"Drama,Romance,Thriller",4.2
tt2322517,Mojave,2015,"Action,Adventure,Crime",5.2
tt2322930,Coach of the Year,2015,"Comedy,Family,Sport",6.2
tt2322932,The Hunted,2015,"Action,Comedy,Horror",6.0
tt2323912,Beast Mode,2020,"Comedy,Horror",3.7
tt2324928,Alienate,2016,"Drama,Horror,Sci-Fi",2.7
tt2325977,Strangerland,2015,"Drama,Mystery,Thriller",5.2
tt2326075,Waiting for Butterflies,2015,Drama,5.9
tt2328714,Lives Interrupted: The Takuma Ito and Go Matsuura Story,2019,Documentary,8.8
tt2328900,Mary Queen of Scots,2018,"Biography,Drama,History",6.3
tt2330666,Wingman Inc.,2015,"Comedy,Romance",3.8
tt2330973,Manhattan Undying,2016,"Drama,Mystery,Romance",4.8
tt2331047,Rememory,2017,"Drama,Mystery,Sci-Fi",6.1
tt2331053,Santa's Boot Camp,2016,"Adventure,Comedy,Family",3.1
tt2331100,Walk With Me,2017,Documentary,6.4
tt2332833,The Milkman,2017,Horror,4.7
tt2334871,Snatched,2017,"Action,Adventure,Comedy",4.7
tt2335096,Crossing Bhutan,2016,"Adventure,Documentary,Family",7.5
tt2335444,Look & See: A Portrait of Wendell Berry,2016,Documentary,7.1
tt2336014,"Pop, Lock 'n Roll",2017,Music,7.4
tt2336618,The Other Barrio,2015,"Crime,Drama,Mystery",6.7
tt2337280,The Animal People,2019,Documentary,7.7
tt2337841,Bottom of the World,2017,"Drama,Mystery,Thriller",5.0
tt2338110,Only I...,2016,"Action,Drama",7.9
tt2338251,Speed Dragon,2019,"Drama,Music",3.8
tt2338424,Tumbledown,2015,"Comedy,Drama,Music",6.2
tt2338454,Unicorn Store,2017,"Comedy,Drama,Fantasy",5.6
tt2338774,The Land of the Enlightened,2016,"Documentary,Drama,War",7.0
tt2340142,Empire of the Heart,2017,"Crime,Drama",6.6
tt2340444,Ashburn Waters,2019,"Horror,Thriller",3.7
tt2340554,Bayou Tales,2019,Horror,5.1
tt2340888,Survivors,2015,"Drama,Horror,Thriller",3.9
tt2340946,Man Hunt,2016,Thriller,2.4
tt2342266,Orion,2015,"Action,Drama,Fantasy",3.7
tt2342808,Athena,2015,"Drama,Horror,Thriller",5.9
tt2343655,Misled,2015,"Crime,Drama",8.8
tt2343805,Black Ghosts,2015,"Horror,Mystery",5.0
tt2344900,Wedding in New York,2015,Comedy,5.3
tt2345759,The Mummy,2017,"Action,Adventure,Fantasy",5.4
tt2346406,Golden Shoes,2015,"Family,Sport",3.5
